Codigo Punto de Venta;Punto de Venta;Empresas;Latitud;Longitud;Canal;Zona;Distrito
779427;INVERSIONES 2X1;PERNOD RICARD PERU S.A.;-12.1184031;-77.025344;TRADICIONAL;LIMA;SURQUILLO
779428;MULTIBEBIDAS IBM PONCE;PERNOD RICARD PERU S.A.;-12.0684133;-77.00918648;TRADICIONAL;LIMA;LA VICTORIA
779429;LICORERIA WILLY;PERNOD RICARD PERU S.A.;-12.0790473;-77.0227661;TRADICIONAL;LIMA;LA VICTORIA
779430;BODEGA BETZABELT;PERNOD RICARD PERU S.A.;-12.11349588;-77.01857592;TRADICIONAL;LIMA;SURQUILLO
779431;MINIMARKET LEE;PERNOD RICARD PERU S.A.;-12.11417627;-77.01832204;TRADICIONAL;LIMA;SURQUILLO
779432;MARTINI EXPRESS;PERNOD RICARD PERU S.A.;-6.787355449;-79.84468979;TRADICIONAL;CHICLAYO;CHICLAYO
779433;MARKET Y LICORERIA LA COLECTORA;PERNOD RICARD PERU S.A.;-6.783471256;-79.8542829;TRADICIONAL;CHICLAYO;CHICLAYO
779434;LICORERIA 360 - 7;PERNOD RICARD PERU S.A.;-6.776116985;-79.86184962;TRADICIONAL;CHICLAYO;CHICLAYO
779435;LA CAVA CLUB;PERNOD RICARD PERU S.A.;-6.784779078;-79.86653758;TRADICIONAL;CHICLAYO;CHICLAYO
779436;LICORERIA AVENIDA LICOR & CO;PERNOD RICARD PERU S.A.;-6.698657115;-79.90160683;TRADICIONAL;CHICLAYO;CHICLAYO
779438;LICORERIA KORCHOS;PERNOD RICARD PERU S.A.;-8.121215722;-79.02090138;TRADICIONAL;FUERA_DE_RUTA;TRUJILLO
779439;MINIMARKET LICORERIA EL PATRON;PERNOD RICARD PERU S.A.;-8.102133761;-79.04461603;TRADICIONAL;FUERA_DE_RUTA;TRUJILLO
779440;MISTER AGUILA LICORERIA;PERNOD RICARD PERU S.A.;-8.099096248;-79.01866223;TRADICIONAL;TRUJILLO;TRUJILLO
779441;EL BARBAS LIQUOR STORE 2;PERNOD RICARD PERU S.A.;-8.169918012;-79.01093223;TRADICIONAL;FUERA_DE_RUTA;TRUJILLO
779442;EL DEALER - LIQUOR STORE;PERNOD RICARD PERU S.A.;-8.122448849;-79.03173103;TRADICIONAL;TRUJILLO;TRUJILLO
779443;BEBIDAS Y LICORES ALE;PERNOD RICARD PERU S.A.;-12.06824832;-77.00923746;TRADICIONAL;LIMA;LA VICTORIA
779444;DISTRIBUIDORA AVELLANEDA;PERNOD RICARD PERU S.A.;-12.06938195;-77.00930793;TRADICIONAL;LIMA;LA VICTORIA
779445;LICORERIA EL ROMANO;PERNOD RICARD PERU S.A.;-12.12000759;-77.00188062;TRADICIONAL;LIMA;SURQUILLO
779446;LICORERIA SOCIAL DRINKS;PERNOD RICARD PERU S.A.;-12.1193091;-76.9984776;TRADICIONAL;LIMA;SURQUILLO
779447;LICORERIA DELY-BAR;PERNOD RICARD PERU S.A.;-12.1211046;-77.00537215;TRADICIONAL;LIMA;SURQUILLO
779448;LICORERIA EL BUHO;PERNOD RICARD PERU S.A.;-12.0855971;-77.0311362;TRADICIONAL;LIMA;LINCE
779449;GRUPO PONCE Y BEBIDAS;PERNOD RICARD PERU S.A.;-12.0677745;-77.00921427;TRADICIONAL;LIMA;LA VICTORIA
779450;MULTIBEBIDAS B.E.G.;PERNOD RICARD PERU S.A.;-12.06826909;-77.00918965;TRADICIONAL;LIMA;LA VICTORIA
779656;MINIMARKET FAST SHOP;PERNOD RICARD PERU S.A.;-12.0861867;-77.0334907;TRADICIONAL;LIMA;LINCE
779657;LICORERIA LA 21;PERNOD RICARD PERU S.A.;-12.0855587;-77.0311545;TRADICIONAL;LIMA;LINCE
779658;LICORERIA PUNTO WASKA;PERNOD RICARD PERU S.A.;-12.0840249;-77.0312802;TRADICIONAL;LIMA;LINCE
779659;LICORERIAS UNIDAS;PERNOD RICARD PERU S.A.;-12.09135329;-77.03327069;TRADICIONAL;LIMA;SAN ISIDRO
779660;COMERCIAL KATHY;PERNOD RICARD PERU S.A.;-12.0866161;-77.0314563;TRADICIONAL;LIMA;LINCE
779661;LICORERIA ALKO;PERNOD RICARD PERU S.A.;-12.0801703;-77.0339232;TRADICIONAL;LIMA;LINCE
779662;LICORERIA BARCATA;PERNOD RICARD PERU S.A.;-6.764863906;-79.8560124;TRADICIONAL;CHICLAYO;CHICLAYO
779663;CAVA REAL - SIMON BOLIVAR;PERNOD RICARD PERU S.A.;-6.765822247;-79.86824133;TRADICIONAL;CHICLAYO;CHICLAYO
779664;LICORERIA AMARETTO I;PERNOD RICARD PERU S.A.;-6.759678213;-79.83270012;TRADICIONAL;CHICLAYO;CHICLAYO
779665;LICORERIA HONDOS;PERNOD RICARD PERU S.A.;-6.8827951;-79.9218738;TRADICIONAL;CHICLAYO;CHICLAYO
779666;LICORERIA SAMANTHA;PERNOD RICARD PERU S.A.;-6.766193;-79.840164;TRADICIONAL;CHICLAYO;CHICLAYO
779667;LICORERIA MATHIAS Y NAIANY;PERNOD RICARD PERU S.A.;-6.7659916;-79.8401654;TRADICIONAL;CHICLAYO;CHICLAYO
779668;HUGO CARRASCO;PERNOD RICARD PERU S.A.;-6.765898;-79.8401631;TRADICIONAL;CHICLAYO;CHICLAYO
779669;INVERSIONES ROSITA LUANA;PERNOD RICARD PERU S.A.;-6.76622;-79.840146;TRADICIONAL;CHICLAYO;CHICLAYO
779670;CHOCOMANIA EIRL;PERNOD RICARD PERU S.A.;-6.7670316;-79.8403346;TRADICIONAL;CHICLAYO;CHICLAYO
779671;LICORERIA VICTORIANA;PERNOD RICARD PERU S.A.;-12.0681219;-76.9433212;TRADICIONAL;LIMA;LA MOLINA
779672;LICORERIA EL PASADERO;PERNOD RICARD PERU S.A.;-12.06177751;-77.06655476;TRADICIONAL;LIMA;LA MOLINA
779673;LICORERIA CHINITA;PERNOD RICARD PERU S.A.;-12.05982891;-77.04666309;TRADICIONAL;LIMA;BREÑA
779674;LICORERIA EL TRIBUNAL HUAROCHIRI;PERNOD RICARD PERU S.A.;-12.06139001;-76.94155516;TRADICIONAL;LIMA;LIMA
779675;LICORERIA BLACK BULL;PERNOD RICARD PERU S.A.;-12.0614415;-76.94158318;TRADICIONAL;LIMA;LIMA
779676;LICORERIA EL TRIBUNAL JAVIER PRADO;PERNOD RICARD PERU S.A.;-12.0659476;-76.9420174;TRADICIONAL;LIMA;LIMA
779677;LICORERIA MAYBUR;PERNOD RICARD PERU S.A.;-12.0544213;-77.05093509;TRADICIONAL;LIMA;BREÑA
779678;TUMI MARKET;PERNOD RICARD PERU S.A.;-12.0666192;-77.0568552;TRADICIONAL;LIMA;BREÑA
779679;LICORERIA RAQUEL;PERNOD RICARD PERU S.A.;-12.165654;-76.94791;TRADICIONAL;LIMA;VILLA MARIA DEL TRIUNFO
779681;LICORERIA SUMMER VEGA;PERNOD RICARD PERU S.A.;-12.14287;-76.942895;TRADICIONAL;LIMA;VILLA MARIA DEL TRIUNFO
779682;MIMARKET EL GRINGO;PERNOD RICARD PERU S.A.;-12.1430557;-77.01836183;TRADICIONAL;LIMA;BARRANCO
779683;MARLENE SANTOS;PERNOD RICARD PERU S.A.;-12.16809185;-77.0296098;TRADICIONAL;LIMA;CHORRILLOS
779684;LICORERIA LOS POCHITOS;PERNOD RICARD PERU S.A.;-12.21337896;-76.90798243;TRADICIONAL;LIMA;VILLA MARIA DEL TRIUNFO
779686;MINIMARKET JORGITO MAGDALENA;PERNOD RICARD PERU S.A.;-12.0917499;-77.0716251;TRADICIONAL;LIMA;MAGDALENA DEL MAR
779687;MINIMARKET JORGITO JESUS MARIA;PERNOD RICARD PERU S.A.;-12.073202;-77.04918;TRADICIONAL;LIMA;JESUS MARIA
779688;REQUIN CARDENAS EUGENIO;PERNOD RICARD PERU S.A.;-13.5262719;-71.9840534;TRADICIONAL;FUERA_DE_RUTA;
779689;QUISPE UNOYSONCCO RUTH VILMA;PERNOD RICARD PERU S.A.;-13.51806823;-71.97678236;TRADICIONAL;CUSCO;CUSCO
779690;LICORERIA PERLA NEGRA;PERNOD RICARD PERU S.A.;-13.52757321;-71.94093999;TRADICIONAL;CUSCO;CUSCO
779691;MINIMARKET CHAPARRITA;PERNOD RICARD PERU S.A.;-13.52805923;-71.93968309;TRADICIONAL;CUSCO;CUSCO
779692;MULTISERVICIOS XIOMY;PERNOD RICARD PERU S.A.;-13.52937101;-71.93336069;TRADICIONAL;CUSCO;CUSCO
779693;MINIMARKET GOLDEN;PERNOD RICARD PERU S.A.;-12.0653643;-75.21762;TRADICIONAL;HUANCAYO;HUANCAYO
779694;LICORERIA IMPERIO;PERNOD RICARD PERU S.A.;-12.06415529;-75.2049018;TRADICIONAL;HUANCAYO;HUANCAYO
779695;BODEGA LICORERIA BETANIA;PERNOD RICARD PERU S.A.;-12.0432622;-75.1936241;TRADICIONAL;HUANCAYO;HUANCAYO
779696;LICORERIA BRINDIS;PERNOD RICARD PERU S.A.;-12.0418973;-75.193266;TRADICIONAL;HUANCAYO;HUANCAYO
779697;LICORERIA TOMMY;PERNOD RICARD PERU S.A.;-12.0610574;-75.2147909;TRADICIONAL;HUANCAYO;HUANCAYO
779698;LICORERIA MOGA;PERNOD RICARD PERU S.A.;-12.04839392;-75.2210531;TRADICIONAL;HUANCAYO;HUANCAYO
779699;LICORERIA SALVAJUERGAS;PERNOD RICARD PERU S.A.;-12.0650816;-75.2174115;TRADICIONAL;HUANCAYO;HUANCAYO
780644;MR. FROG;PERNOD RICARD PERU S.A.;-6.509961834;-79.8599782;TRADICIONAL;CHICLAYO;CHICLAYO
780645;EL BUNKER LICORERO CIX;PERNOD RICARD PERU S.A.;-6.768185085;-79.8356859;TRADICIONAL;CHICLAYO;CHICLAYO
780646;LICORERIA SALVAJUERGAS;PERNOD RICARD PERU S.A.;-12.0650396;-75.2173898;TRADICIONAL;LIMA;HUANCAYO
780647;LICORERIA POMITA;PERNOD RICARD PERU S.A.;-12.05031731;-75.22274809;TRADICIONAL;HUANCAYO;HUANCAYO
780648;LICORERIA CHE CARLITOS;PERNOD RICARD PERU S.A.;-12.0836493;-75.20211358;TRADICIONAL;HUANCAYO;HUANCAYO
780649;EL TOÑITO;PERNOD RICARD PERU S.A.;-12.08582632;-75.20397633;TRADICIONAL;HUANCAYO;HUANCAYO
780650;LICORERIA LATRAN K;PERNOD RICARD PERU S.A.;-12.06480503;-75.22283589;TRADICIONAL;HUANCAYO;HUANCAYO
780651;TREBOL LICORERIA;PERNOD RICARD PERU S.A.;-6.776002;-79.855031;TRADICIONAL;CHICLAYO;CHICLAYO
780652;LICORERIA 24/7;PERNOD RICARD PERU S.A.;-6.769009;-79.874117;TRADICIONAL;CHICLAYO;CHICLAYO
780653;LICORERIA 360 SALAVERRY;PERNOD RICARD PERU S.A.;-6.769155777;-79.86557676;TRADICIONAL;CHICLAYO;CHICLAYO
780654;LICORERIA SANTORO;PERNOD RICARD PERU S.A.;-12.13567281;-76.97890276;TRADICIONAL;LIMA;SURCO
780655;CORPORACION PERU;PERNOD RICARD PERU S.A.;-12.11743311;-77.0241597;TRADICIONAL;LIMA;SURQUILLO
780656;MULTITIENDA ALFREDO;PERNOD RICARD PERU S.A.;-12.0897054;-76.9958769;TRADICIONAL;LIMA;SAN LUIS
780657;SELECTA MARKET;PERNOD RICARD PERU S.A.;-12.09117102;-76.99625619;TRADICIONAL;LIMA;SAN LUIS
780658;VIPER MELVIN SUCURSAL;PERNOD RICARD PERU S.A.;-16.40403726;-71.5392995;TRADICIONAL;AREQUIPA;
780659;AURORA DISTRIBUCIONES;PERNOD RICARD PERU S.A.;-16.404818;-71.537921;TRADICIONAL;AREQUIPA;
780660;MIIMARKET PANOSA;PERNOD RICARD PERU S.A.;-16.40645598;-71.562786;TRADICIONAL;AREQUIPA;
780661;PAPAYA SUCURSAL;PERNOD RICARD PERU S.A.;-16.39029011;-71.54821046;TRADICIONAL;AREQUIPA;
780662;COMERCIAL JUCALPARI;PERNOD RICARD PERU S.A.;-12.0909297;-77.07431663;TRADICIONAL;LIMA;
780663;MINIMARKET LAS HERAS;PERNOD RICARD PERU S.A.;-12.0864104;-77.03452433;TRADICIONAL;LIMA;LINCE
780664;LICORERIA VINTAGE;PERNOD RICARD PERU S.A.;-11.97977189;-77.07225233;TRADICIONAL;LIMA;LOS OLIVOS
780665;CONSORCIO CLEMENTE;PERNOD RICARD PERU S.A.;-12.04277031;-76.94800073;TRADICIONAL;LIMA;SANTA ANITA
780666;NEGOCIACIONES JIREH & MAJAZ;PERNOD RICARD PERU S.A.;-12.12081012;-77.03342559;TRADICIONAL;LIMA;MIRAFLORES
780667;LICORERIA LA 2DA PARADA;PERNOD RICARD PERU S.A.;-5.172368;-80.645271;TRADICIONAL;PIURA;PIURA
791433;MARKET VIP;PERNOD RICARD PERU S.A.;-16.404612;-71.547169;TRADICIONAL;AREQUIPA;AREQUIPA
791454;KORCHOS & BARRILES 3;PERNOD RICARD PERU S.A.;-5.17963;-80.678528;TRADICIONAL;PIURA;PIURA
791455;LICORERIA MARTINI PIURA;PERNOD RICARD PERU S.A.;-5.182258618;-80.63009649;TRADICIONAL;PIURA;PIURA
791456;MINIMARKET TOTTOS;PERNOD RICARD PERU S.A.;-16.35224115;-71.54158502;TRADICIONAL;AREQUIPA;
791458;MERCAFAMILIA 2;PERNOD RICARD PERU S.A.;-16.40592553;-71.5185312;TRADICIONAL;AREQUIPA;
791459;QOLLQA RETAIL;PERNOD RICARD PERU S.A.;-16.38163947;-71.5476198;TRADICIONAL;AREQUIPA;
791460;ICE BEER;PERNOD RICARD PERU S.A.;-6.790483813;-79.84263573;TRADICIONAL;CHICLAYO;CHICLAYO
791461;FUJIAN;PERNOD RICARD PERU S.A.;-12.09214189;-77.07294136;TRADICIONAL;LIMA;LIMA
791462;MULTIMARKET KEY;PERNOD RICARD PERU S.A.;-12.09248571;-77.07446122;TRADICIONAL;LIMA;LIMA
791463;LICORERIA R&L;PERNOD RICARD PERU S.A.;-12.089361;-77.070333;TRADICIONAL;LIMA;LIMA
791543;SUPER MERCADO ECONOMICO;PERNOD RICARD PERU S.A.;-6.513488636;-79.86153796;TRADICIONAL;CHICLAYO;CHICLAYO
791544;GRUPO LOGISTICO LENY;PERNOD RICARD PERU S.A.;-12.04169018;-76.94728818;TRADICIONAL;LIMA;LIMA
791545;SUPER SUPER SOL TUPAC AMARU;PERNOD RICARD PERU S.A.;-13.52288091;-71.96744219;TRADICIONAL;CUSCO;CUSCO
792162;LA CENTRAL;PERNOD RICARD PERU S.A.;-12.1467378;-76.9711157;TRADICIONAL;LIMA;LIMA
792164;REPRESENTACIONES Y SERVICIOS VIRGEN DEL CARMEN;PERNOD RICARD PERU S.A.;-13.5315987;-71.9674688;TRADICIONAL;CUSCO;CUSCO
792165;LICORERIA JOSEMA;PERNOD RICARD PERU S.A.;-12.0755978;-77.0637559;TRADICIONAL;LIMA;LIMA
792166;WONKI MARKET;PERNOD RICARD PERU S.A.;-12.0889044;-77.068056;TRADICIONAL;LIMA;LIMA
792167;CAMARGO ANGARES;PERNOD RICARD PERU S.A.;-12.0728903;-75.1905895;TRADICIONAL;HUANCAYO;HUANCAYO
792168;DISTRIBUIDORA LA NORTEÑITA;PERNOD RICARD PERU S.A.;-12.0582897;-75.214769;TRADICIONAL;HUANCAYO;HUANCAYO
792169;DISTRIBUIDORA HUAYLLACAYAN;PERNOD RICARD PERU S.A.;-12.1826688;-77.0008449;TRADICIONAL;LIMA;LIMA
792170;PUCHURI SULCA FLOR;PERNOD RICARD PERU S.A.;-12.1646509;-77.0219116;TRADICIONAL;LIMA;LIMA
792172;CORPORACION D LAZZIO;PERNOD RICARD PERU S.A.;-12.0864629;-77.0429646;TRADICIONAL;LIMA;LIMA
792173;LICORERIA DON KOKO;PERNOD RICARD PERU S.A.;-6.7806517;-79.8424983;TRADICIONAL;CHICLAYO;CHICLAYO
792175;LA LICORERA;PERNOD RICARD PERU S.A.;-6.7809289;-79.8426221;TRADICIONAL;CHICLAYO;LA VICTORIA
792176;MENOS MENOS II;PERNOD RICARD PERU S.A.;-12.307457;-76.839106;TRADICIONAL;LIMA;PUNTA HERMOSA
792177;LICORERIA LA RESERVA HUANCAYO;PERNOD RICARD PERU S.A.;-12.06148788;-75.21482542;TRADICIONAL;HUANCAYO;HUANCAYO
792178;CAMARGO TAMBO;PERNOD RICARD PERU S.A.;-12.060866;-75.2149687;TRADICIONAL;HUANCAYO;HUANCAYO
792179;LICORERIA LA CHICHI;PERNOD RICARD PERU S.A.;-12.0648125;-75.2227889;TRADICIONAL;HUANCAYO;HUANCAYO
795138;ROM QUIÑONES;PERNOD RICARD PERU S.A.;-12.08868825;-77.01398024;FUERA_DE_RUTA;FUERA_DE_RUTA;LA VICTORIA
795356;MEZCLA PERFECTA LICORES;PERNOD RICARD PERU S.A.;-16.404537;-71.538373;TRADICIONAL;AREQUIPA;AREQUIPA
806708;LICORERIA LA MEZA;PERNOD RICARD PERU S.A.;-12.2090711;-76.94093276;TRADICIONAL;LIMA;VILLA EL SALVADOR
806709;LICORERIA SAFIRA;PERNOD RICARD PERU S.A.;-12.08475566;-75.2046693;TRADICIONAL;HUANCAYO;HUANCAYO
806710;LICORERIA HAWA;PERNOD RICARD PERU S.A.;-6.75842;-79.841183;TRADICIONAL;CHICLAYO;CHICLAYO
806711;LICORERIAS CORCHO DORADO BOLOGNESI;PERNOD RICARD PERU S.A.;-6.783778;-79.861614;TRADICIONAL;CHICLAYO;CHICLAYO
806712;DISTRIBUCIONES RCV;PERNOD RICARD PERU S.A.;-13.52695147;-71.9689229;TRADICIONAL;CUSCO;CUSCO
806713;LICORERIA LA WASCA;PERNOD RICARD PERU S.A.;-11.87195874;-77.12279253;TRADICIONAL;LIMA;VENTANILLA
806714;MINIMARKET SANDER;PERNOD RICARD PERU S.A.;-12.0733859;-77.05177369;TRADICIONAL;LIMA;JESUS MARIA
806715;BURLINGTON LIQUOR;PERNOD RICARD PERU S.A.;-12.06468779;-77.0718769;TRADICIONAL;LIMA;LIMA
806716;LICORERIA LICORMAX;PERNOD RICARD PERU S.A.;-11.93911196;-77.05170836;TRADICIONAL;LIMA;COMAS
807117;BBT PARA EL MUNDO;PERNOD RICARD PERU S.A.;-16.38154527;-71.54773513;TRADICIONAL;AREQUIPA;CAYMA
807145;KOSTO TRISTAN;PERNOD RICARD PERU S.A.;-16.42425867;-71.5311623;TRADICIONAL;AREQUIPA;
807146;LICORERIA JAPY BROU SANTA VICTORIA;PERNOD RICARD PERU S.A.;-6.777370705;-79.84266588;TRADICIONAL;CHICLAYO;CHICLAYO
807147;LA BARRICA EL CARMEN;PERNOD RICARD PERU S.A.;-6.775921182;-79.86658863;TRADICIONAL;CHICLAYO;CHICLAYO
807148;LICORERIA JAPY BROU MARISCAL NIETO;PERNOD RICARD PERU S.A.;-6.775043878;-79.83330278;TRADICIONAL;CHICLAYO;CHICLAYO
807149;LICORERIA BP;PERNOD RICARD PERU S.A.;-6.800635073;-79.83604666;TRADICIONAL;CHICLAYO;CHICLAYO
807150;MINIMARKET LA VIA;PERNOD RICARD PERU S.A.;-6.800974245;-79.83724536;TRADICIONAL;CHICLAYO;CHICLAYO
807151;DISTRIBUCIONES RCV_eliminado;PERNOD RICARD PERU S.A.;-13.52696108;-71.96883666;TRADICIONAL;CUSCO;CUSCO
807152;LICORERIA WASKAS;PERNOD RICARD PERU S.A.;-12.06830136;-75.21529653;TRADICIONAL;HUANCAYO;HUANCAYO
807153;MARKET STEVENS;PERNOD RICARD PERU S.A.;-12.06854927;-75.21137563;TRADICIONAL;HUANCAYO;HUANCAYO
807154;LICORERIA LUXOR TORRES PAZ;PERNOD RICARD PERU S.A.;-6.836505693;-79.93603586;TRADICIONAL;CHICLAYO;PIMENTEL
807155;LICORERIA LUXOR ALFONSO UGARTE;PERNOD RICARD PERU S.A.;-6.838215641;-79.93582973;TRADICIONAL;CHICLAYO;PIMENTEL
807156;MARKET SAN ROQUE;PERNOD RICARD PERU S.A.;-6.793346;-79.881242;TRADICIONAL;CHICLAYO;PIMENTEL
807157;SUPERMERCADO HOLA;PERNOD RICARD PERU S.A.;-6.83761886;-79.93437678;TRADICIONAL;CHICLAYO;PIMENTEL
807158;LICORERIA MI JUANA ROSA;PERNOD RICARD PERU S.A.;-5.1912451;-80.6081294;TRADICIONAL;PIURA;PIURA
807159;LICORERIA ADRIMARC;PERNOD RICARD PERU S.A.;-5.179757872;-80.67977943;TRADICIONAL;PIURA;PIURA
807160;LICORERIA DAM;PERNOD RICARD PERU S.A.;-5.175086412;-80.67792046;TRADICIONAL;PIURA;PIURA
807161;DISTRIBUIDORA EGIMAX;PERNOD RICARD PERU S.A.;-12.11479902;-76.99914498;TRADICIONAL;LIMA;SURQUILLO
807162;LICORERIA STREET 10;PERNOD RICARD PERU S.A.;-11.87186184;-77.1226365;TRADICIONAL;LIMA;VENTANILLA
808088;LICORERIA TTITO;PERNOD RICARD PERU S.A.;-13.52508;-71.953883;TRADICIONAL;CUSCO;CUSCO
808089;LICORERIA KALEBA;PERNOD RICARD PERU S.A.;-12.0295512;-75.235438;TRADICIONAL;HUANCAYO;HUANCAYO
808090;LICORERIA CD;PERNOD RICARD PERU S.A.;-12.0301101;-75.2336825;TRADICIONAL;HUANCAYO;HUANCAYO
808091;LICORERIA H Y M;PERNOD RICARD PERU S.A.;-12.0772916;-75.188371;TRADICIONAL;HUANCAYO;HUANCAYO
808092;LICORERIA CORCHOS;PERNOD RICARD PERU S.A.;-12.0506276;-75.1992403;TRADICIONAL;HUANCAYO;HUANCAYO
808093;LICORERIA EL GRADI;PERNOD RICARD PERU S.A.;-12.0529035;-75.2025527;TRADICIONAL;HUANCAYO;HUANCAYO
808094;MINIMARKET NOVA;PERNOD RICARD PERU S.A.;-12.0517422;-75.198406;TRADICIONAL;HUANCAYO;HUANCAYO
808095;LA NUEVA ERA;PERNOD RICARD PERU S.A.;-12.0774523;-75.1878425;TRADICIONAL;HUANCAYO;HUANCAYO
808096;LICORERIA EL CHATO;PERNOD RICARD PERU S.A.;-12.2413713;-76.9235076;TRADICIONAL;LIMA;LIMA
808097;LICORAMA;PERNOD RICARD PERU S.A.;-12.3322388;-76.8248328;TRADICIONAL;LIMA;LIMA
808099;KOVA OZ;PERNOD RICARD PERU S.A.;-11.8751636;-77.1285504;TRADICIONAL;LIMA;LIMA
808100;CORCHO LIBRE;PERNOD RICARD PERU S.A.;-8.0987087;-79.0241235;TRADICIONAL;TRUJILLO;TRUJILLO
808101;LICORERIA MANGO LOS PINOS;PERNOD RICARD PERU S.A.;-8.082099;-79.121506;TRADICIONAL;TRUJILLO;TRUJILLO
808102;LICORERIA FIORY;PERNOD RICARD PERU S.A.;-8.0756424;-79.1188965;TRADICIONAL;TRUJILLO;TRUJILLO
808103;LICORERIA EL VATO;PERNOD RICARD PERU S.A.;-8.0800005;-79.12162;TRADICIONAL;TRUJILLO;TRUJILLO
808104;LICORERIA MANGO LA LIBERTAD;PERNOD RICARD PERU S.A.;-8.080673;-79.121755;TRADICIONAL;TRUJILLO;TRUJILLO
808105;FIORI MARKET EXPRESS;PERNOD RICARD PERU S.A.;-8.0821678;-79.1215383;TRADICIONAL;TRUJILLO;TRUJILLO
808106;EL POINT DE UNO;PERNOD RICARD PERU S.A.;-8.0809067;-79.1223513;TRADICIONAL;TRUJILLO;TRUJILLO
808107;MI POCHITA;PERNOD RICARD PERU S.A.;-8.0798167;-79.121577;TRADICIONAL;TRUJILLO;TRUJILLO
808120;LICORERIA 360 LA COLECTORA;PERNOD RICARD PERU S.A.;-6.7868583;-79.85279;TRADICIONAL;CHICLAYO;CHICLAYO
808121;CASA DE LOS LICORES;PERNOD RICARD PERU S.A.;-12.2105291;-76.9402384;TRADICIONAL;LIMA;LIMA
808122;ESTACION DE SERVICIO PIURA AVA POINT;PERNOD RICARD PERU S.A.;-5.1919426;-80.6291503;TRADICIONAL;PIURA;PIURA
808123;GALAX RAPIMARKET AMERICA SUR;PERNOD RICARD PERU S.A.;-8.1240485;-79.0389593;TRADICIONAL;TRUJILLO;TRUJILLO
808124;GALAX RAPIMARKET SANTA TERESA;PERNOD RICARD PERU S.A.;-8.1226039;-79.0328293;TRADICIONAL;TRUJILLO;TRUJILLO
808125;LA VIA 2;PERNOD RICARD PERU S.A.;-6.8001126;-79.8336422;TRADICIONAL;CHICLAYO;CHICLAYO
808126;LICORERIA BOMBAY;PERNOD RICARD PERU S.A.;-12.2104697;-76.9402329;TRADICIONAL;LIMA;LIMA
808127;LICORERIA C Y F;PERNOD RICARD PERU S.A.;-12.0555142;-77.0289137;TRADICIONAL;LIMA;LIMA
808128;LICORERIA DOMINGO;PERNOD RICARD PERU S.A.;-8.1330236;-79.0460373;TRADICIONAL;TRUJILLO;TRUJILLO
808129;LICORERIA DON LEON;PERNOD RICARD PERU S.A.;-6.7917677;-79.8477991;TRADICIONAL;CHICLAYO;CHICLAYO
808130;LICORERIA JESMARSUR;PERNOD RICARD PERU S.A.;-16.405907;-71.5342148;TRADICIONAL;AREQUIPA;AREQUIPA
808131;LICORERIA MANYO;PERNOD RICARD PERU S.A.;-8.1303102;-79.0380695;TRADICIONAL;TRUJILLO;TRUJILLO
808132;LICORERIA MIAMI BEACH;PERNOD RICARD PERU S.A.;-11.9719572;-77.0745119;TRADICIONAL;LIMA;LIMA
808133;LICORERIA NARDANIA;PERNOD RICARD PERU S.A.;-5.9900332;-79.7477116;TRADICIONAL;CHICLAYO;CHICLAYO
808134;MINIMARKET ALIMER;PERNOD RICARD PERU S.A.;-16.3814189;-71.5600572;TRADICIONAL;AREQUIPA;AREQUIPA
808135;MINIMARKET EASY;PERNOD RICARD PERU S.A.;-16.3977294;-71.5455943;TRADICIONAL;AREQUIPA;AREQUIPA
808136;MINIMARKET FABRICIO;PERNOD RICARD PERU S.A.;-8.0795734;-79.1184534;TRADICIONAL;TRUJILLO;TRUJILLO
808414;LICORERIA EL POINT SAN CARLOS;PERNOD RICARD PERU S.A.;-12.0530948;-75.2024544;TRADICIONAL;HUANCAYO;HUANCAYO
808417;LICORERIA EL OLVIDO;PERNOD RICARD PERU S.A.;-12.1388804;-76.9464035;TRADICIONAL;LIMA;LIMA
808418;LICORERIA ALI;PERNOD RICARD PERU S.A.;-12.1477877;-76.9503809;TRADICIONAL;LIMA;LIMA
808419;LICORERIA EL CHIINITO PRO;PERNOD RICARD PERU S.A.;-11.9432477;-77.0745999;TRADICIONAL;LIMA;LIMA
808420;LICORERIA JULISSA;PERNOD RICARD PERU S.A.;-12.055317;-77.0291256;TRADICIONAL;LIMA;LIMA
808421;EL PATRON;PERNOD RICARD PERU S.A.;-12.0424723;-76.9474527;TRADICIONAL;LIMA;LIMA
808422;LICORERIA 800;PERNOD RICARD PERU S.A.;-12.0495768;-76.9703889;TRADICIONAL;LIMA;LIMA
808423;LICORERIA INTIPAQCHA;PERNOD RICARD PERU S.A.;-12.0448103;-76.9741779;TRADICIONAL;LIMA;LIMA
808424;LICORERIA GARCITA;PERNOD RICARD PERU S.A.;-12.0391302;-76.9680345;TRADICIONAL;LIMA;LIMA
808425;LICORERIA ROGER Y HERMNOS;PERNOD RICARD PERU S.A.;-12.0790063;-76.9943311;TRADICIONAL;LIMA;LIMA
808426;LA CATEDRAL;PERNOD RICARD PERU S.A.;-12.0757963;-77.0528025;TRADICIONAL;LIMA;LIMA
808427;LICORERIA RICUSPAIMI;PERNOD RICARD PERU S.A.;-12.0863632;-77.0303157;TRADICIONAL;LIMA;LIMA
808428;LICORERIA BARIQUE;PERNOD RICARD PERU S.A.;-12.0637204;-77.0706506;TRADICIONAL;LIMA;LIMA
